Hospital ID,Hospital Name,Legal Name,Alternate Name,Hospital Type,Institution Name,Street Address,City,State,Zip Code,Phone Number,Latitude,Longitude,Locale Code (NCES),County Code (FIPS),State Code (FIPS),Region Code (AAM),Employer ID Number,Tax Period,Income,Revenue
2429169,LEXINGTON MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,WEST COLUMBIA,SC,,,34.0059619,-81.11419899,,,,,,,,
194390806,OCEAN VIEW PSYCHIATRIC HEALTH FACILITY,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,PSYCHIATRIC,,,LONG BEACH,CA,,,33.80492093,-118.1507369,,,,,,,,
190996080,RESTPADD RED BLUFF PSYCHIATRIC HEALTH FACILITY,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,PSYCHIATRIC,,,RED BLUFF,CA,,,40.17474761,-122.2424489,,,,,,,,
193086313,NORTHERN ARIZONA VA HEALTHCARE SYSTEM,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,MILITARY,,,PRESCOTT,AZ,,,34.55381079,-112.4526176,,,,,,,,
109,UPMC PASSAVANT-CRANBERRY-ER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,CRANBERRY,PA,,,40.68290644,-80.09804762,,,,,,,,
28217101,SELECT SPECIALTY HOSPITAL CENTRAL PA,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,HARRISBURG,PA,,,40.25804782,-76.88031398,,,,,,,,
7217105,PINNACLEHEALTH COMMUNITY CAMPUS,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,HARRISBURG,PA,,,40.284255,-76.816477,,,,,,,,
116,METHODIST HOSPITAL-ER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,PHILADELPHIA,PA,,,39.92113587,-75.16930237,,,,,,,,
117,LEHIGH VALLEY HOSPITAL-17TH ST,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,ALLENTOWN,PA,,,40.60213885,-75.49446471,,,,,,,,
4229620,ABBEVILLE AREA MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,ABBEVILLE,SC,,,34.15971957,-82.38303735,,,,,,,,
6629801,AIKEN REGIONAL MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,AIKEN,SC,,,33.57119789,-81.76180298,,,,,,,,
9629671,ANMED HEALTH CANNON MEMORIAL HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,PICKENS,SC,,,34.87414429,-82.70715601,,,,,,,,
9529650,PRISMA HEALTH GREER MEMORIAL HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,GREER,SC,,,34.92004397,-82.2442312,,,,,,,,
8729201,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,COLUMBIA,SC,,,34.00678687,-81.03316804,,,,,,,,
4529203,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF COLUMBIA,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,REHABILITATION,,,COLUMBIA,SC,,,34.02774805,-81.02857281,,,,,,,,
4629506,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF FLORENCE,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,REHABILITATION,,,FLORENCE,SC,,,34.19538811,-79.75497558,,,,,,,,
3929732,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ROCK HILL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,REHABILITATION,,,ROCK HILL,SC,,,34.95868973,-81.05259095,,,,,,,,
3129706,MUSC HEALTH CHESTER MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,CHESTER,SC,,,34.68448242,-81.18315328,,,,,,,,
2029640,PRISMA HEALTH BAPTIST EASLEY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,EASLEY,SC,,,34.840659,-82.60685299,,,,,,,,
4829690,PRISMA HEALTH NORTH GREENVILLE LONG TERM ACUTE CARE HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,TRAVELERS REST,SC,,,34.97546934,-82.45596102,,,,,,,,
2129672,PRISMA HEALTH OCONEE MEMORIAL HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,SENECA,SC,,,34.69553069,-82.98721979,,,,,,,,
229307,SPARTANBURG MEDICAL CENTER - MARY BLACK CAMPUS,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,SPARTANBURG,SC,,,34.97840817,-81.89551953,,,,,,,,
12466538,NEMAHA VALLEY COMMUNITY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,SENECA,KS,,,39.83744,-96.07813051,,,,,,,,
666720,NEOSHO MEMORIAL REGIONAL MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,CHANUTE,KS,,,37.675277,-95.47211654,,,,,,,,
6899362,ADVENTIST HEALTH WALLA WALLA GENERAL HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,WALLA WALLA,WA,,,46.05516275,-118.3291664,,,,,,,,
3566801,NEWMAN REGIONAL HEALTH,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,EMPORIA,KS,,,38.41172287,-96.19619855,,,,,,,,
8567114,NEWTON MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,NEWTON,KS,,,38.02296944,-97.33290423,,,,,,,,
9567654,NORTON COUNTY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,NORTON,KS,,,39.83794589,-99.8881128,,,,,,,,
9966061,OLATHE MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,OLATHE,KS,,,38.85275152,-94.82435622,,,,,,,,
10066064,OSAWATOMIE STATE HOSPITAL PSYCHIATRIC,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,PSYCHIATRIC,,,OSAWATOMIE,KS,,,38.51361554,-94.93994271,,,,,,,,
1429203,PRISMA HEALTH RICHLAND,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,COLUMBIA,SC,,,34.02860165,-81.03305417,,,,,,,,
4698948,ASTRA TOPPENISH COMMUNITY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,TOPPENISH,WA,,,46.37084485,-120.3170575,,,,,,,,
4498002,AUBURN REGIONAL MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,AUBURN,WA,,,47.30891355,-122.2290357,,,,,,,,
10498034,BHC FAIRFAX HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,PSYCHIATRIC,,,KIRKLAND,WA,,,47.71912215,-122.2042734,,,,,,,,
5298223,CASCADE VALLEY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,ARLINGTON,WA,,,48.18891955,-122.1189458,,,,,,,,
7398823,COLUMBIA BASIN HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,EPHRATA,WA,,,47.31449422,-119.5464277,,,,,,,,
6499133,COULEE MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,GRAND COULEE,WA,,,47.94244952,-119.0075929,,,,,,,,
4199202,DAYBREAK OF SPOKANE,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,REHABILITATION,,,SPOKANE,WA,,,47.65024306,-117.4085613,,,,,,,,
7499328,DAYTON GENERAL HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,DAYTON,WA,,,46.31210478,-117.9702538,,,,,,,,
3599210,DEACONESS MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,SPOKANE,WA,,,47.65180024,-117.4234361,,,,,,,,
199022,EASTERN STATE HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,PSYCHIATRIC,,,MEDICAL LAKE,WA,,,47.57314563,-117.6939507,,,,,,,,
10598272,EVERGREEN HEALTH MONROE,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,MONROE,WA,,,47.86421992,-121.9897996,,,,,,,,
5498033,EVERGREEN HOSPITAL MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,KIRKLAND,WA,,,47.71589109,-122.1784012,,,,,,,,
7598331,FORKS COMMUNITY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,FORKS,WA,,,47.94620734,-124.392588,,,,,,,,
7199347,GARFIELD COUNTY PUBLIC HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,POMEROY,WA,,,46.47549923,-117.6029482,,,,,,,,
7698520,GRAYS HARBOR COMMUNITY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,ABERDEEN,WA,,,46.97923558,-123.847186,,,,,,,,
8798310,HARRISON MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,BREMERTON,WA,,,47.5831533,-122.6250459,,,,,,,,
6298383,HARRISON MEDICAL CENTER - SILVERDALE,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,BREMERTON,WA,,,47.65554835,-122.6754059,,,,,,,,
11198166,HIGHLINE MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,BURIEN,WA,,,47.45743559,-122.3432122,,,,,,,,
196496796,KAUAI VETERANS MEMORIAL HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,MILITARY,,,WAIMEA,HI,,,21.96085624,-159.6706192,,,,,,,,
7798221,ISLAND HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,ANACORTES,WA,,,48.50192876,-122.6156668,,,,,,,,
1199362,JONATHAN M. WAINWRIGHT MEMORIAL VA MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,MILITARY,,,WALLA WALLA,WA,,,46.05355341,-118.3585033,,,,,,,,
11098112,KAISER PERMANENTE CENTRAL HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,SEATTLE,WA,,,47.61998188,-122.3120581,,,,,,,,
11298125,KINDRED HOSPITAL SEATTLE,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,SEATTLE,WA,,,47.70662682,-122.3211426,,,,,,,,
3098926,KITTITAS VALLEY COMMUNITY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,ELLENSBURG,WA,,,46.98709397,-120.5378963,,,,,,,,
3198620,KLICKITAT VALLEY HEALTH,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,GOLDENDALE,WA,,,45.82018033,-120.811106,,,,,,,,
5098034,LAKESIDE MILAM RECOVERY CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,REHABILITATION,,,KIRKLAND,WA,,,47.71938724,-122.2021396,,,,,,,,
11698686,LEGACY SALMON CREEK MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,VANCOUVER,WA,,,45.72098352,-122.6482415,,,,,,,,
298431,MADIGAN ARMY MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,MILITARY,,,TACOMA,WA,,,47.10866978,-122.5522702,,,,,,,,
5698557,MARK REED HEALTH CARE CLINIC,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,MCCLEARY,WA,,,47.05579212,-123.2602846,,,,,,,,
8898405,MARY BRIDGE CHILDREN'S HOSPITAL AND HEALTH CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CHILDREN,,,TACOMA,WA,,,47.25981135,-122.4528678,,,,,,,,
798584,MASON GENERAL HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,SHELTON,WA,,,47.22589089,-123.114415,,,,,,,,
598841,MID-VALLEY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,OMAK,WA,,,48.39656746,-119.5465259,,,,,,,,
3999216,MULTICARE VALLEY HOSPITAL AND MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,SPOKANE,WA,,,47.67076432,-117.2354709,,,,,,,,
12298315,NAVAL BRANCH HEALTH CLINIC BANGOR,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,MILITARY,,,SILVERDALE,WA,,,47.69416655,-122.7053359,,,,,,,,
6398278,NAVAL HOSPITAL OAK HARBOR,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,MILITARY,,,OAK HARBOR,WA,,,48.33645899,-122.6812128,,,,,,,,
7099156,NEWPORT HOSPITAL & HEALTH SERVICES,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,NEWPORT,WA,,,48.1824222,-117.0491978,,,,,,,,
1398855,NORTH VALLEY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,TONASKET,WA,,,48.70700189,-119.4387312,,,,,,,,
1498624,OCEAN BEACH HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,ILWACO,WA,,,46.3114343,-124.0426308,,,,,,,,
2099159,ODESSA MEMORIAL HEALTHCARE CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,ODESSA,WA,,,47.33118914,-118.6825045,,,,,,,,
134,OLYMPIC MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,PORT ANGELES,WA,,,48.08955335,-123.1111959,,,,,,,,
2199344,OTHELLO COMMUNITY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,OTHELLO,WA,,,46.83040883,-119.1552615,,,,,,,,
2598632,PEACEHEALTH ST JOHN MEDICAL CENTER - BROADWAY CAMPUS,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,LONGVIEW,WA,,,46.13711603,-122.9244332,,,,,,,,
8398225,PEACEHEALTH ST. JOSEPH HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,BELLINGHAM,WA,,,48.77326836,-122.4729794,,,,,,,,
6599350,PROSSER MEMORIAL HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,PROSSER,WA,,,46.20809196,-119.7639115,,,,,,,,
1999207,PROVIDENCE HOLY FAMILY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,SPOKANE,WA,,,47.70975442,-117.406725,,,,,,,,
8199114,PROVIDENCE MOUNT CARMEL HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,COLVILLE,WA,,,48.54067179,-117.8927485,,,,,,,,
5398206,PROVIDENCE REGIONAL MEDICAL CENTER - COLBY,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,EVERETT,WA,,,47.99989375,-122.2057095,,,,,,,,
196360451,SILVER OAKS BEHAVORIAL HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,PSYCHIATRIC,,,NEW LENOX,IL,,,41.544716,-87.987222,,,,,,,,
2499109,PROVIDENCE ST. JOSEPH'S HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,CHEWELAH,WA,,,48.27787863,-117.7108944,,,,,,,,
11398506,PROVIDENCE ST. PETER HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,OLYMPIA,WA,,,47.05294191,-122.8473864,,,,,,,,
3399163,PULLMAN REGIONAL HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,PULLMAN,WA,,,46.71238824,-117.169806,,,,,,,,
6798848,QUINCY VALLEY MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,QUINCY,WA,,,47.2309067,-119.8681722,,,,,,,,
14998166,REGIONAL HOSPITAL FOR RESPIRATORY & COMPLEX CARE,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,BURIEN,WA,,,47.45789244,-122.3433835,,,,,,,,
2698225,SAINT JOSEPH HOSPITAL - SOUTH CAMPUS,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,BELLINGHAM,WA,,,48.74403657,-122.4725545,,,,,,,,
8498837,SAMARITAN HEALTHCARE,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,MOSES LAKE,WA,,,47.12816325,-119.2651887,,,,,,,,
9498146,SCHICK SHADEL HOSPTIAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,PSYCHIATRIC,,,SEATTLE,WA,,,47.49433229,-122.350699,,,,,,,,
10298109,SEATTLE CANCER CARE ALLIANCE,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,SPECIAL,,,SEATTLE,WA,,,47.62645489,-122.3297357,,,,,,,,
3699204,SHRINERS HOSPITAL FOR CHILDREN,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CHILDREN,,,SPOKANE,WA,,,47.65090241,-117.4256712,,,,,,,,
2398273,SKAGIT VALLEY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,MT VERNON,WA,,,48.41786968,-122.3240431,,,,,,,,
1798672,SKYLINE HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,WHITE SALMON,WA,,,45.72237924,-121.4705307,,,,,,,,
998065,SNOQUALMIE VALLEY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,SNOQUALMIE,WA,,,47.51449958,-121.8264549,,,,,,,,
9598663,SOUTHWEST WASHINGTON MEDICAL CENTER - MEMORIAL CAMPUS,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,VANCOUVER,WA,,,45.64612622,-122.6698887,,,,,,,,
4299205,SPOKANE VA MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,MILITARY,,,SPOKANE,WA,,,47.70247292,-117.477696,,,,,,,,
11898332,ST. ANTHONY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,GIG HARBOR,WA,,,47.36356287,-122.6132385,,,,,,,,
10998022,ST. ELIZABETH HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,ENUMCLAW,WA,,,47.20917576,-121.9877471,,,,,,,,
11598003,ST. FRANCIS HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,FEDERAL WAY,WA,,,47.29269775,-122.3273924,,,,,,,,
698405,ST. JOSEPH MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,TACOMA,WA,,,47.24599096,-122.4481749,,,,,,,,
15698541,SUMMIT PACIFIC MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,ELMA,WA,,,47.00690408,-123.3918327,,,,,,,,
9698107,SWEDISH MEDICAL CENTER - BALLARD CAMPUS,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,SEATTLE,WA,,,47.66737354,-122.3795497,,,,,,,,
10798122,SWEDISH MEDICAL CENTER - CHERRY HILL CAMPUS,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,SEATTLE,WA,,,47.60772122,-122.3105979,,,,,,,,
5998020,SWEDISH MEDICAL CENTER - EDMONDS,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,EDMONDS,WA,,,47.80321628,-122.334357,,,,,,,,
3898114,SWEDISH MEDICAL CENTER - FIRST HILL CAMPUS,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,SEATTLE,WA,,,47.60866127,-122.3216211,,,,,,,,
12198052,SWEDISH MEDICAL CENTER - REDMOND ED,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,REDMOND,WA,,,47.6763133,-122.0991269,,,,,,,,
10898405,TACOMA GENERAL HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,TACOMA,WA,,,47.25948557,-122.4526356,,,,,,,,
6198812,THREE RIVERS HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,BREWSTER,WA,,,48.10622607,-119.7826329,,,,,,,,
2999336,TRIOS WOMEN'S AND CHILDREN'S HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,KENNEWICK,WA,,,46.19924546,-119.1192167,,,,,,,,
12498134,U.S. COAST GUARD BASE SEATTLE MEDICAL CLINIC,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,MILITARY,,,SEATTLE,WA,,,47.59024221,-122.337913,,,,,,,,
4898195,UNIVERSITY OF WASHINGTON MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,SEATTLE,WA,,,47.65085814,-122.3092606,,,,,,,,
498438,US AIR FORCE HOSPITAL 92ND MEDICAL GROUP,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,MILITARY,,,FAIRCHILD AIR FORCE BASE,WA,,,47.63941604,-117.6452753,,,,,,,,
9998133,UW MEDICINE NORTHWEST HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,SEATTLE,WA,,,47.71417239,-122.3368954,,,,,,,,
5798055,UW MEDICINE VALLEY MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,RENTON,WA,,,47.44277805,-122.2139653,,,,,,,,
1898433,VA PUGET SOUND HEALTH CARE SYSTEM - AMERICAN LAKE DIVISION,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,MILITARY,,,TACOMA,WA,,,47.13330056,-122.578496,,,,,,,,
9798108,VA PUGET SOUND HEALTH CARE SYSTEM SEATTLE,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,MILITARY,,,SEATTLE,WA,,,47.56323103,-122.3080257,,,,,,,,
9098101,VIRGINIA MASON MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,SEATTLE,WA,,,47.60977668,-122.3278668,,,,,,,,
10398902,VIRGINIA MASON MEMORIAL HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,YAKIMA,WA,,,46.59374521,-120.5479465,,,,,,,,
6098494,WESTERN STATE HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,PSYCHIATRIC,,,LAKEWOOD,WA,,,47.17831999,-122.565735,,,,,,,,
8998239,WHIDBEY GENERAL HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,COUPEVILLE,WA,,,48.21389329,-122.6843268,,,,,,,,
1699111,WHITMAN HOSPITAL AND MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,COLFAX,WA,,,46.86893031,-117.3760498,,,,,,,,
1598586,WILLAPA HARBOR HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,SOUTH BEND,WA,,,46.66282084,-123.8122912,,,,,,,,
6998801,WENATCHEE VALLEY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,WENATCHEE,WA,,,47.43352928,-120.3230866,,,,,,,,
106168123,BELLEVUE MEDICAL CENTER DBA NEBRASKA MEDICINE - B,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,BELLEVUE,NE,,,41.1370445,-95.94852914,,,,,,,,
6368620,BOONE COUNTY HEALTH CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,ALBION,NE,,,41.68304081,-98.00574016,,,,,,,,
8569301,BOX BUTTE GENERAL HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,ALLIANCE,NE,,,42.11683654,-102.8698549,,,,,,,,
6568978,BRODSTONE MEMORIAL HOSP,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,SUPERIOR,NE,,,40.02644338,-98.06594912,,,,,,,,
